,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
427,2022-06-13 16:39:46+00:00,https://twitter.com/oladimejivic17/status/1536387867160764421,oladimejivic17,Twitter for Android,,"I have also enrolled for the challenge..... So happy ..... Data Analyst in view

#NG30DaysOfLearning #DataAnalytics #DataScience Apply Now https://t.co/L5vGgmNQZ1",1,1,0,0
428,2022-06-13 16:36:58+00:00,https://twitter.com/Croprestige/status/1536387159497777152,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","Today I earned my ""Get started building with Power BI"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!
 https://t.co/iAh3qZFRzM

All thanks to @TheOyinbooke for #NG30DaysOfLearning

#MSLearnBadge",1,0,0,0
429,2022-06-13 15:44:23+00:00,https://twitter.com/_zabrang/status/1536373925847916544,_zabrang,Twitter for Android,3rd rock from the sun. ,#NG30DaysOfLearning,0,0,0,0
430,2022-06-13 15:21:05+00:00,https://twitter.com/Phatergh/status/1536368066031935488,Phatergh,Twitter Web App,"Yola, Nigeria","#30daysoflearning #Day1
Our objective is to 
Explore the world of Analytics
UnderstandBusiness Value and get
Introduced to MS Excel and Excel Look Up
@TheOyinbooke @japhletnwamu @CinnamonXi 
Remember, Consistency is the key 🔑
#Day1 #DataAnalytics #PowerPlatform #DataScience",19,8,0,0
431,2022-06-13 14:49:16+00:00,https://twitter.com/keziahuchechi/status/1536360059072131072,keziahuchechi,Twitter for Android,Nigeria,"I spent the weekend onboarding for the #NG30DaysOfLearning. I was able to create a GitHub and Microsoft Developer accounts. Really excited about the weeks to come. Special shout-out to @poetrinner and @_globalsmile for walking me through the process.
https://t.co/mqGHI1Byir",3,1,0,0
432,2022-06-13 14:47:28+00:00,https://twitter.com/jennifernyere/status/1536359604187168769,jennifernyere,Twitter for Android,"Abuja, Nigeria","It's #NG30DaysOfLearning 🥳🥳🥳🥳
I signed up for power platform but my love for python made me attend the Data science class and I had a blast time
Great teaching by @BethanyJep 
I feel like switching to data science 😂😂😂 but NO!!😂😂
Thank you so much @TheOyinbooke for this!!",0,0,0,0
433,2022-06-13 13:48:36+00:00,https://twitter.com/DikoSomeleze/status/1536344791071395841,DikoSomeleze,Twitter Web App,"Durban, South Africa","#NG30DaysOfLearning has finally kicked off!😃 I will be doing a session today at 5:00 PM CAT, the session will be introducing students to the @MSPowerPlat and how they can leverage it to create opportunities! 😃

@BethanyJep @japhletnwamu @TheOyinbooke #PowerAddicts https://t.co/RqkyXUyUXz",38,9,1,2
434,2022-06-13 13:48:30+00:00,https://twitter.com/TheOyinbooke/status/1536344764953440257,TheOyinbooke,Twitter for Android,Nigeria,"Ladies and gentlemen, @DikoSomeleze cloud Advocate at Microsoft will introduce students in the #NG30DaysOfLearning, Power Platform track to  Magic of Power Platform today at 4PM (WAT).
Please, don't miss this.
Details on our discord channel",18,8,0,0
435,2022-06-13 13:37:11+00:00,https://twitter.com/TheOyinbooke/status/1536341916932927490,TheOyinbooke,Twitter for Android,Nigeria,"Finally, Bye Bye to Sapa! 🔥 Imagine yourself as a student building dashboards and reports with Power BI, with proper documentation and recommendation, poverty don die!! If you can do all these as a student, you will be unlimited in your career
#NG30DaysOfLearning",186,26,2,9
436,2022-06-13 13:18:24+00:00,https://twitter.com/TheOyinbooke/status/1536337189105070081,TheOyinbooke,Twitter for Android,Nigeria,"Now, Imagine yourself again as a student building Apps and Automating Business Processes Using Low-Code/No-Code tool like Power Platform, That also is the end of poverty!! If you can do all these as a student, you will be unlimited in your career
#NG30DaysOfLearning",30,5,0,0
437,2022-06-13 13:16:39+00:00,https://twitter.com/TheOyinbooke/status/1536336747663171584,TheOyinbooke,Twitter for Android,Nigeria,"Imagine yourself as a student building a machine learning model, deploying it on Azure and even sharing it with people for consumption! That is the end of poverty!! If you can do all these as a student, you will be unlimited in your career
#NG30DaysOfLearning",105,15,0,5
438,2022-06-13 12:49:27+00:00,https://twitter.com/PJEnterprises3/status/1536329904966488068,PJEnterprises3,Twitter for Android,,"I learnt how to analyze data from Forms using Excel online which will make my work productive and fast.
#NG30DaysOfLearning 
#DataAnalytics",0,0,0,0
439,2022-06-13 12:20:35+00:00,https://twitter.com/_globalsmile/status/1536322640046178306,_globalsmile,Twitter Web App,,"Great writing!
@TheOyinbooke 
#NG30DaysOfLearning 
https://t.co/noqytlarjC",0,0,0,0
440,2022-06-13 12:19:24+00:00,https://twitter.com/_JosiahAdesola/status/1536322341147385857,_JosiahAdesola,Twitter Web App,"Lagos, Nigeria","Week 2 on the ongoing #NG30DaysOfLearning by @Microsoft
It has been a tremendous and insightful class for the Data Science and Machine Learning track.

Thanks to @TheOyinbooke @BethanyJep  and all the co-organizers of the program

#datascience #machinelearning #python #microsoft https://t.co/xGwePGiGhq",41,13,0,0
441,2022-06-13 11:45:39+00:00,https://twitter.com/TheOyinbooke/status/1536313847790854145,TheOyinbooke,Twitter Web App,Nigeria,"This is the learning program you need as a student to build your knowledge of data science and machine learning with python and azure. our facilitator @BethanyJep from Kenya is good at this.
We are starting from python basics.
#NG30DaysOfLearning https://t.co/LXDhyHiviD",45,14,0,2
442,2022-06-13 10:30:57+00:00,https://twitter.com/Abiola_158/status/1536295048140267521,Abiola_158,Twitter Web App,Nigeria,"Hi fam, I just completed my Github profile setup.
Do check it out! https://t.co/5YxVvlC4AA
Thanks in advance🥰.
@TheOyinbooke
 
@hassanah_aa
 
@MARKce_
 
@Alex_TheAnalyst
 
 #NG30DaysOfLearning",2,0,0,1
443,2022-06-13 10:15:49+00:00,https://twitter.com/TheOyinbooke/status/1536291241662590977,TheOyinbooke,Twitter Web App,Nigeria,"12PM WAT, Our Data Science and Machine Learning Track will be live. @BethanyJep is set, the Mentor team is set, we are ready to help students kick-start their journey in data science and machine learning #NG30DaysOfLearning",62,14,1,2
444,2022-06-13 10:10:28+00:00,https://twitter.com/unstoppable_tp/status/1536289896163381248,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","Wawooooooooooooo!!!
Day 01 of #NG30DaysOfLearning.

#NG30DaysOfLearning is officially starting today!

Guys, let's gooooooooooo!!!
#ASUU 
#Microsoft 
#DataAnalytics 
#DataScience 
#PowerPlatform 
🥳🥳🌟🌟🌟",2,0,0,0
445,2022-06-13 09:31:09+00:00,https://twitter.com/ADENIYIJUSTONE/status/1536279999715622913,ADENIYIJUSTONE,Twitter for Android,"Oyo, Nigeria","Starting the journey of Data analysis with power Bi today.
Success ahead
#NG30DaysOfLearning",2,0,0,0
446,2022-06-13 08:17:03+00:00,https://twitter.com/Godwin_xls/status/1536261351194120192,Godwin_xls,Twitter for Android,,"The Journey is about to start. The #NG30DaysOfLearning kicks off today after the onboarding session last week.
Small steps go a long way in one's life, it's not to late to join. Check out @TheOyinbooke tweets for the procedures to join.
#Assu
#Microsoft
#Datascience
#Tech",0,0,0,0
447,2022-06-13 07:12:20+00:00,https://twitter.com/Suleimanmary1/status/1536245065898676224,Suleimanmary1,Twitter for Android,"Kogi, Nigeria","I can't wait 💃💃

#NG30DaysOfLearning https://t.co/ZTWkhRtoVx",0,0,0,0
448,2022-06-13 06:43:13+00:00,https://twitter.com/japhletnwamu/status/1536237736746790912,japhletnwamu,Twitter for Android,"Edo, Nigeria","Today marks the beginning of an exciting journey for myself and my team members.

We officially begin #NG30DaysOfLearning 🎉🎉🤩

Here's @lee_stott's Opening Remarks: https://t.co/S3anhJOfKc

If you are a student, you should be part of this adventure https://t.co/44MBr22lmK",14,5,0,1
449,2022-06-13 06:42:31+00:00,https://twitter.com/BabynurseQeebah/status/1536237561802268672,BabynurseQeebah,Twitter for iPhone,Farm,"I would be making a thread of things I am learning on the #NG30daysoflearning. 
I currently signed up for all 3 tracks, Data analysis, Data Sciennce and machine learning and power platform. But I would take it step by step. 

Today is Day 1",1,0,0,1
450,2022-06-13 03:04:29+00:00,https://twitter.com/ibraheem_amodu/status/1536182691439251456,ibraheem_amodu,Twitter for Android,"Abuja, Nigeria","All set🚀🚀, done with the Onboarding Session for the #NG30DaysOfLearning 

A thread of all I've done so far",3,2,0,1
451,2022-06-12 23:23:33+00:00,https://twitter.com/_Elemawusi/status/1536127094064918529,_Elemawusi,Twitter for Android,"Lagos, Nigeria","The learning isn't the issue, the discipline and commitment to practice what you learn is ☑️

#NG30DaysOfLearning",0,0,0,0
452,2022-06-12 23:06:21+00:00,https://twitter.com/sioplightman/status/1536122764632924160,sioplightman,Twitter for Android,,#NG30DaysOfLearning after going through the recap of last week couple with the freebies such as Microsoft Azure.I going to get started with #NG30DaysOfLearning #Microsoftpowerplatform. All thanks to @TheOyinbooke  and his @Microsoft team https://t.co/QazCV6hVf9,1,0,0,0
453,2022-06-12 19:21:00+00:00,https://twitter.com/_JosiahAdesola/status/1536066053360566272,_JosiahAdesola,Twitter Web App,"Lagos, Nigeria","Access to Microsoft 365 full package, freebies from #NG30DaysOfLearning . Following the class strictly.

@MicrosoftNG has a lot of products, we haven't even tapped yet.
Thanks to @TheOyinbooke @japhletnwamu  and the amazing team.

I can't wait for lectures this week https://t.co/lH2uRbCy8X",8,0,0,0
454,2022-06-12 19:01:32+00:00,https://twitter.com/OlaitanHazeem1/status/1536061153708855296,OlaitanHazeem1,Twitter for Android,,"Today I earned my ""Discover data analysis"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey! #NG30DaysOfLearning

 https://t.co/5dQfnzFyVt #MSLearnBadge",1,0,0,0
455,2022-06-12 17:42:30+00:00,https://twitter.com/TheOyinbooke/status/1536041265577467908,TheOyinbooke,Twitter for Android,Nigeria,"If you are a student and you can see this tweet, Congratulations to you!🥳🥳🎉
Tomorrow, #NG30DaysOfLearning is starting and I can assure you that this learning programme will change your life",178,30,5,10
456,2022-06-12 16:23:46+00:00,https://twitter.com/BabynurseQeebah/status/1536021452809457665,BabynurseQeebah,Twitter for iPhone,Farm,"https://t.co/UA6aR3uPOu

Kindly checkout my github page 

#NG30daysoflearning

Thank@you @TheOyinbooke",0,0,0,0
457,2022-06-12 15:34:10+00:00,https://twitter.com/sman_jagaban/status/1536008970715942913,sman_jagaban,Twitter for Android,,@TheOyinbooke @BethanyJep Can I still join #NG30DaysOfLearning ?,0,0,0,0
458,2022-06-12 15:28:19+00:00,https://twitter.com/TheOyinbooke/status/1536007496548098050,TheOyinbooke,Twitter Web App,Nigeria,"If you are a student and participating in the #NG30DaysOfLearning on the Data Science Track, @BethanyJep, Academic Cloud Advocate for Data Science, Machine Learning, and AI will make this journey easy for you.

You will build and deploy machine learning solutions on Azure 🔥🔥",42,12,0,3
459,2022-06-12 15:26:10+00:00,https://twitter.com/TheOyinbooke/status/1536006953608019973,TheOyinbooke,Twitter Web App,Nigeria,"If you are a student and participating in the #NG30DaysOfLearning starting tomorrow and on the Power Platform Track, @japhletnwamu will make this journey super easy for you. You will build Applications using Low-Code/No-Platform and you gonna be proud of yourself",51,12,0,1
460,2022-06-12 15:24:42+00:00,https://twitter.com/TheOyinbooke/status/1536006585000001537,TheOyinbooke,Twitter Web App,Nigeria,"If you are a student and participating in the #NG30DaysOfLearning Data Analysis track, I just want to tell you that you will fall in love with it. 
This very week, you will learn and build solutions that you will be proud of.",127,27,4,11
461,2022-06-12 12:15:54+00:00,https://twitter.com/KorpBrother/status/1535959075086864384,KorpBrother,Twitter for Android,"Jos, Nigeria","The highlight for me concerning Nigeria's issue is the fact that we are now having real conversations about how we want to change this mess.

We have gone past talking about the issues to actually doing something. 
Example: @TheOyinbooke and the #NG30DaysOfLearning program.",2,0,0,1
462,2022-06-12 11:40:36+00:00,https://twitter.com/DisraeliEzeala/status/1535950187901988864,DisraeliEzeala,Twitter for Android,"Port Harcourt, Nigeria",Been on this #NG30DaysOfLearning and am in awe of the amount of knowledge that has been impacted on us students. I am very thankful to @TheOyinbooke for giving me this chance 🎉🎉😊,0,0,0,0
463,2022-06-12 08:53:07+00:00,https://twitter.com/cherdyb/status/1535908039987023873,cherdyb,Twitter Web App,"Osun, Nigeria","Hey there,
So, I started learning Data Analysis some weeks back. I'm currently enrolled in the Google data analytics program on Coursera, I'm on the fourth course.
While at that, I also joined the #NG30DaysOfLearning and this is my Github profile🥳😎
https://t.co/1PC0UNU7aY",1,0,0,0
464,2022-06-11 23:19:37+00:00,https://twitter.com/_globalsmile/status/1535763715781427200,_globalsmile,Twitter Web App,,"I learnt about the categories of Microsoft apps including:
Collaboration
 - Microsoft Teams
 - SharePoint
 - Microsoft OneDrive
#NG30DaysOfLearning 
@TheOyinbooke",0,0,0,1
465,2022-06-11 22:27:00+00:00,https://twitter.com/TheOyinbooke/status/1535750474552442881,TheOyinbooke,Twitter Web App,Nigeria,"125 Students have enrolled for the Cloud Skill Challenge in the Data Analysis Track of the #NG30DaysOfLearning.
I want to tell you guys that you will be a Data Analyst badasss 🔥🔥🔥",184,28,1,14
466,2022-06-11 22:26:40+00:00,https://twitter.com/_globalsmile/status/1535750392008658944,_globalsmile,Twitter Web App,,"I created my M365 developer account.
Thanks to @TheOyinbooke for #NG30DaysOfLearning https://t.co/YnMw8jyo0E",1,0,0,1
467,2022-06-11 22:13:38+00:00,https://twitter.com/poetrineer/status/1535747108749422595,poetrineer,Twitter for Android,,"Yesterday, I learnt how to create a Microsoft Azure student account with free $100 credit. This is to get every student participant ready for the whole process of learning which starts on the 13th June.
#NG30DaysOfLearning  Thanks to sir @TheOyinbooke again!",2,0,0,0
468,2022-06-11 18:41:39+00:00,https://twitter.com/TheOyinbooke/status/1535693761585479682,TheOyinbooke,Twitter for Android,Nigeria,"June 13 2022 - Day 1 of the #NG30DaysOfLearning.
I am excited already!🥳🥳🎉",77,15,0,9
469,2022-06-11 16:52:19+00:00,https://twitter.com/Kingsley__Andy/status/1535666249824346112,Kingsley__Andy,Twitter Web App,"Lagos, Nigeria","Which work together to let you create, interact with, share, and consume your data the way you want.

#powerbi #business #data #microsoft #NG30DaysOfLearning",1,0,0,0
470,2022-06-11 16:13:17+00:00,https://twitter.com/Simply_Samuel_/status/1535656423463522304,Simply_Samuel_,Twitter for Android,Nigeria,"Every session in my #NG30DaysOfLearning journey is insightful and worth it, little things I have always overlooked, never knew they are powerful features.

Thank you @TheOyinbooke and your wonderful team.",1,0,0,0
471,2022-06-11 15:32:18+00:00,https://twitter.com/sanigodwin1/status/1535646111893012483,sanigodwin1,Twitter Web App,,"Power BI is a phenomena tool!

#30DaysofLearning 
#DataAnalytics 
@TheOyinbooke",2,1,0,0
472,2022-06-11 14:40:07+00:00,https://twitter.com/bumie_rose/status/1535632976872079360,bumie_rose,Twitter for Android,Somewhere in the world,"@mlsanigeria @TheOyinbooke  @Ayoolafelix @japhletnwamu @Elishatofunmi 

#NG30DaysOfLearning #OAUTwitter 

Please let's retweet for reach. The goal is to reach out to folks especially in non tech departments.",7,3,0,0
473,2022-06-11 14:39:58+00:00,https://twitter.com/Olaoluwa__Mercy/status/1535632942332104704,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"I learnt about Microsoft teams, Microsoft form(creating forms, connecting a survey form to Excel online, with the Excel workbook being updated automatically). 
I also learnt about the ""analyse data"" tab in Excel.
Then sharepoint...
#30daysoflearning
@TheOyinbooke",2,0,0,1
